TargetChr	TargetGene	TargetGeneTSS	expressed_proxy	geneFailedToRunThroughModel
chr17	RNF213	78234659	TRUE	FALSE
chr17	LOC100294362	78388968	FALSE	FALSE
chr17	ENDOV	78388966	FALSE	FALSE
chr17	NPTX1	78450404	FALSE	FALSE
chr17	RPTOR	78518624	TRUE	FALSE
chr17	LOC101928855	78779432	FALSE	FALSE
chr17	CHMP6	78965640	TRUE	FALSE
chr17	BAIAP2-AS1	79008519	TRUE	FALSE
chr17	BAIAP2	79008946	TRUE	FALSE
chr17	AATK	79105748	FALSE	FALSE
chr17	AATK-AS1	79139306	FALSE	FALSE
chr17	CEP131	79196789	TRUE	FALSE
chr17	TEPSIN	79212891	TRUE	FALSE
chr17	LOC105371925	79202506	FALSE	FALSE
chr17	NDUFAF8	79213110	TRUE	FALSE
chr17	SLC38A10	79269139	TRUE	FALSE
chr17	LINC00482	79283048	TRUE	FALSE
chr17	TMEM105	79304474	FALSE	FALSE
chr17	LOC100130370	79359160	FALSE	FALSE
chr17	BAHCC1	79373520	TRUE	FALSE
chr17	ACTG1	79479892	TRUE	FALSE
chr17	FSCN2	79495416	FALSE	FALSE
chr17	FAAP100	79519429	TRUE	FALSE
chr17	NPLOC4	79533661	TRUE	FALSE
chr17	TSPAN10	79609330	FALSE	FALSE
chr17	PDE6G	79623607	FALSE	FALSE
chr17	OXLD1	79633667	TRUE	FALSE
chr17	CCDC137	79633760	TRUE	FALSE
chr17	ARL16	79650954	TRUE	FALSE
chr17	HGS	79650961	TRUE	FALSE
chr17	MRPL12	79670399	TRUE	FALSE
chr17	SLC25A10	79679265	TRUE	FALSE
chr17	GCGR	79762007	FALSE	FALSE
chr17	MCRIP1	79791170	TRUE	FALSE
chr17	PPP1R27	79792926	FALSE	FALSE
chr17	P4HB	79818544	TRUE	FALSE
chr17	ARHGDIA	79829282	TRUE	FALSE
chr17	ALYREF	79849462	TRUE	FALSE
chr17	ANAPC11	79849588	TRUE	FALSE
chr17	NPB	79859984	FALSE	FALSE
chr17	PCYT2	79869353	TRUE	FALSE
chr17	SIRT7	79876058	TRUE	FALSE
chr17	MAFG	79881444	TRUE	FALSE
chr17	MAFG-AS1	79885704	TRUE	FALSE
chr17	PYCR1	79895204	TRUE	FALSE
chr17	MYADML2	79905109	FALSE	FALSE
chr17	NOTUM	79919057	TRUE	FALSE
chr17	ASPSCR1	79935425	TRUE	FALSE
chr17	CENPX	79980785	TRUE	FALSE
chr17	LRRC45	79981177	TRUE	FALSE
chr17	RAC3	79989531	TRUE	FALSE
chr17	DCXR	79995573	TRUE	FALSE
chr17	RFNG	80009650	TRUE	FALSE
chr17	GPS1	80009740	TRUE	FALSE
chr17	DUS1L	80023697	TRUE	FALSE
chr17	FASN	80056106	TRUE	FALSE
chr17	CCDC57	80170705	TRUE	FALSE
chr17	SLC16A3	80186281	TRUE	FALSE
chr17	CSNK1D	80231594	TRUE	FALSE
chr17	LINC01970	80250690	FALSE	FALSE
chr17	CD7	80275480	TRUE	FALSE
chr17	SECTM1	80291921	FALSE	FALSE
chr17	TEX19	80317122	TRUE	FALSE
chr17	UTS2R	80332152	FALSE	FALSE
chr17	OGFOD3	80376513	TRUE	FALSE
chr17	HEXDC	80376229	TRUE	FALSE
chr17	C17orf62	80408707	TRUE	FALSE
chr17	NARF	80416539	TRUE	FALSE
chr17	FOXK2	80477593	TRUE	FALSE
chr17	WDR45B	80606411	TRUE	FALSE
chr17	RAB40B	80656598	TRUE	FALSE
chr17	LOC101929552	80674129	FALSE	FALSE
chr17	FN3KRP	80674581	TRUE	FALSE
chr17	FN3K	80693451	TRUE	FALSE
chr17	TBCD	80709939	TRUE	FALSE
chr17	ZNF750	80797931	FALSE	FALSE
chr17	B3GNTL1	81009686	TRUE	FALSE
chr17	METRNL	81037566	TRUE	FALSE
chr17	RPL23AP87	81174665	TRUE	TRUE
chr18	LOC102723376	12074	FALSE	FALSE
chr18	ROCK1P1	109064	TRUE	FALSE
chr18	USP14	158482	TRUE	FALSE
chr18	THOC1	268059	TRUE	FALSE
chr18	COLEC12	500729	FALSE	FALSE
chr18	LINC01925	515294	FALSE	FALSE
chr18	CETN1	580342	FALSE	FALSE
chr18	CLUL1	596997	FALSE	FALSE
chr18	TYMSOS	658340	TRUE	FALSE
chr18	TYMS	657603	TRUE	FALSE
chr18	ENOSF1	712664	TRUE	FALSE
chr18	YES1	812327	TRUE	FALSE
chr18	ADCYAP1	905196	FALSE	FALSE
chr18	LINC00470	1359630	TRUE	FALSE
chr18	METTL4	2571502	TRUE	FALSE
chr18	NDC80	2571509	TRUE	FALSE
chr18	CBX3P2	2655394	FALSE	FALSE
chr18	SMCHD1	2655885	TRUE	FALSE
chr18	EMILIN2	2847027	TRUE	FALSE
chr18	LPIN2	3011945	TRUE	FALSE
chr18	LOC727896	2946621	FALSE	FALSE
chr18	MYOM1	3220106	FALSE	FALSE
chr18	MYL12A	3247527	TRUE	FALSE
chr18	LOC104968399	3261828	FALSE	FALSE
chr18	MYL12B	3262716	TRUE	FALSE
chr18	TGIF1	3449648	TRUE	FALSE
chr18	GAPLINC	3466247	FALSE	FALSE
chr18	DLGAP1	3845358	FALSE	FALSE
chr18	DLGAP1-AS1	3594111	TRUE	FALSE
chr18	DLGAP1-AS2	3603734	TRUE	FALSE
chr18	DLGAP1-AS3	3878179	FALSE	FALSE
chr18	DLGAP1-AS4	3962352	FALSE	FALSE
chr18	DLGAP1-AS5	4264601	FALSE	FALSE
chr18	AKAIN1	5197255	FALSE	FALSE
chr18	LINC00526	5238028	TRUE	FALSE
chr18	LINC00667	5238098	TRUE	FALSE
chr18	ZBTB14	5296194	TRUE	FALSE
chr18	EPB41L3	5544309	FALSE	FALSE
chr18	MIR3976HG	5748817	FALSE	FALSE
chr18	TMEM200C	5895953	FALSE	FALSE
chr18	L3MBTL4	6414910	FALSE	FALSE
chr18	L3MBTL4-AS1	6256742	FALSE	FALSE
chr18	LINC01387	6511414	FALSE	FALSE
chr18	LOC101927168	6729861	FALSE	FALSE
chr18	ARHGAP28	6834431	TRUE	FALSE
chr18	LINC00668	6929868	TRUE	FALSE
chr18	LAMA1	7117813	FALSE	FALSE
chr18	LOC101927188	6954675	FALSE	FALSE
chr18	LRRC30	7231136	FALSE	FALSE
chr18	PTPRM	7567313	FALSE	FALSE
chr18	LOC100192426	8367032	FALSE	FALSE
chr18	RAB12	8609442	TRUE	FALSE
chr18	GACAT2	8707619	FALSE	FALSE
chr18	MTCL1	8717368	TRUE	FALSE
chr18	NDUFV2	9102627	TRUE	FALSE
chr18	NDUFV2-AS1	9136718	FALSE	FALSE
chr18	ANKRD12	9136750	TRUE	FALSE
chr18	TWSG1	9334764	TRUE	FALSE
chr18	RALBP1	9475529	TRUE	FALSE
chr18	PPP4R1	9614605	TRUE	FALSE
chr18	PPP4R1-AS1	9614804	FALSE	FALSE
chr18	RAB31	9708227	TRUE	FALSE
chr18	TXNDC2	9885722	FALSE	FALSE
chr18	VAPA	9913954	TRUE	FALSE
chr18	LINC01254	10414367	FALSE	FALSE
chr18	APCDD1	10454624	FALSE	FALSE
chr18	NAPG	10525872	TRUE	FALSE
chr18	LOC101927410	10661929	FALSE	FALSE
chr18	PIEZO2	11148761	FALSE	FALSE
chr18	LINC01255	11488568	FALSE	FALSE
chr18	SLC35G4	11609556	FALSE	FALSE
chr18	GNAL	11751470	FALSE	FALSE
chr18	CHMP1B	11851388	TRUE	FALSE
chr18	MPPE1	11908796	TRUE	FALSE
chr18	IMPA2	11981426	TRUE	FALSE
chr18	ANKRD62	12093847	FALSE	FALSE
chr18	C18orf61	12200777	FALSE	FALSE
chr18	CIDEA	12254359	FALSE	FALSE
chr18	TUBB6	12308057	TRUE	FALSE
chr18	AFG3L2	12377275	TRUE	FALSE
chr18	PRELID3A	12407894	TRUE	FALSE
chr18	LOC105371998	12432772	FALSE	FALSE
chr18	SPIRE1	12657912	TRUE	FALSE
chr18	PSMG2	12658737	TRUE	FALSE
chr18	CEP76	12702776	TRUE	FALSE
chr18	LINC01882	12749421	FALSE	FALSE
chr18	PTPN2	12884334	TRUE	FALSE
chr18	SEH1L	12947982	TRUE	FALSE
chr18	CEP192	12991360	TRUE	FALSE
chr18	LDLRAD4-AS1	13427533	FALSE	FALSE
chr18	LDLRAD4	13611462	FALSE	FALSE
chr18	FAM210A	13726591	TRUE	FALSE
chr18	RNMT	13726658	TRUE	FALSE
chr18	MC5R	13825542	FALSE	FALSE
chr18	MC2R	13915706	FALSE	FALSE
chr18	ZNF519	14132489	FALSE	FALSE
chr18	ANKRD20A5P	14179095	FALSE	FALSE
chr18	CYP4F35P	14337421	FALSE	FALSE
chr18	CXADRP3	14498705	FALSE	TRUE
chr18	POTEC	14543599	FALSE	TRUE
chr18	ANKRD30B	14748238	FALSE	FALSE
chr18	LINC01443	14946265	FALSE	FALSE
chr18	LINC01444	14970467	FALSE	FALSE
chr18	LOC644669	15325918	FALSE	TRUE
chr18	ROCK1	18691812	TRUE	FALSE
chr18	GREB1L	18822202	FALSE	FALSE
chr18	ESCO1	19180693	TRUE	FALSE
chr18	SNRPD1	19192229	TRUE	FALSE
chr18	ABHD3	19284766	TRUE	FALSE
chr18	MIB1	19321289	TRUE	FALSE
chr18	MIR133A1HG	19411367	FALSE	FALSE
chr18	GATA6-AS1	19748929	FALSE	FALSE
chr18	GATA6	19749397	FALSE	FALSE
chr18	CTAGE1	19997878	FALSE	FALSE
chr18	LOC101927571	20366800	FALSE	FALSE
chr18	RBBP8	20513838	TRUE	FALSE
chr18	CABLES1	20714527	FALSE	FALSE
chr18	TMEM241	21017933	TRUE	FALSE
chr18	RIOK3	21033184	TRUE	FALSE
chr18	C18orf8	21083433	TRUE	FALSE
chr18	NPC1	21166581	TRUE	FALSE
chr18	ANKRD29	21242849	FALSE	FALSE
chr18	LAMA3	21269406	FALSE	FALSE
chr18	TTC39C-AS1	21595424	FALSE	FALSE
chr18	TTC39C	21594383	FALSE	FALSE
chr18	CABYR	21718919	FALSE	FALSE
chr18	OSBPL1A	21852196	FALSE	FALSE
chr18	IMPACT	22006608	TRUE	FALSE
chr18	HRH4	22040592	FALSE	FALSE
chr18	LINC01915	22208145	FALSE	FALSE
chr18	LOC105372028	22305744	FALSE	FALSE
chr18	ZNF521	22932214	TRUE	FALSE
chr18	SS18	23670611	TRUE	FALSE
chr18	PSMA8	23713815	FALSE	FALSE
chr18	TAF4B	23806846	TRUE	FALSE
chr18	LINC01543	24002958	FALSE	FALSE
chr18	KCTD1	24129778	FALSE	FALSE
chr18	PCAT18	24283602	FALSE	FALSE
chr18	AQP4	24445808	FALSE	FALSE
chr18	AQP4-AS1	24445271	FALSE	FALSE
chr18	CHST9	24765302	FALSE	FALSE
chr18	LOC105372038	24922620	FALSE	FALSE
chr18	CDH2	25616549	FALSE	FALSE
chr18	DSC3	28622781	FALSE	FALSE
chr18	DSC2	28682395	TRUE	FALSE
chr18	DSCAS	28681550	TRUE	FALSE
chr18	DSC1	28742819	FALSE	FALSE
chr18	DSG1	28898051	FALSE	FALSE
chr18	DSG1-AS1	29006951	FALSE	FALSE
chr18	DSG4	28956739	FALSE	FALSE
chr18	DSG3	29027731	FALSE	FALSE
chr18	DSG2	29077966	TRUE	FALSE
chr18	DSG2-AS1	29136874	FALSE	FALSE
chr18	TTR	29171729	FALSE	FALSE
chr18	B4GALT6	29264686	FALSE	FALSE
chr18	SLC25A52	29340843	FALSE	FALSE
chr18	TRAPPC8	29523091	TRUE	FALSE
chr18	RNF125	29598444	FALSE	FALSE
chr18	RNF138	29672568	TRUE	FALSE
chr18	MEP1B	29769986	FALSE	FALSE
chr18	GAREM1	30050447	FALSE	FALSE
chr18	WBP11P1	30091625	FALSE	FALSE
chr18	KLHL14	30352974	FALSE	FALSE
chr18	CCDC178	31020045	FALSE	FALSE
chr18	ASXL3	31158540	FALSE	FALSE
chr18	NOL4	31803515	FALSE	FALSE
chr18	DTNA	32173281	FALSE	FALSE
chr18	MAPRE2	32621323	TRUE	FALSE
chr18	ZNF397	32820993	TRUE	FALSE
chr18	ZSCAN30	32870209	TRUE	FALSE
chr18	ZNF271P	32870235	TRUE	FALSE
chr18	ZNF24	32924431	TRUE	FALSE
chr18	ZNF396	32957301	TRUE	FALSE
chr18	INO80C	33077955	TRUE	FALSE
chr18	GALNT1	33234532	TRUE	FALSE
chr18	C18orf21	33552587	TRUE	FALSE
chr18	RPRD1A	33647557	TRUE	FALSE
chr18	SLC39A6	33709357	TRUE	FALSE
chr18	ELP2	33709836	TRUE	FALSE
chr18	LOC101927809	33767398	TRUE	FALSE
chr18	MOCOS	33767479	TRUE	FALSE
chr18	FHOD3	33877658	FALSE	FALSE
chr18	LOC105372071	34243381	FALSE	FALSE
chr18	TPGS2	34409179	TRUE	FALSE
chr18	KIAA1328	34409068	FALSE	FALSE
chr18	LOC105372069	34503777	FALSE	FALSE
chr18	CELF4	35146000	FALSE	FALSE
chr18	LOC105372068	34854422	FALSE	FALSE
chr18	MIR924HG	37331959	FALSE	FALSE
chr18	LINC01477	37646249	FALSE	FALSE
chr18	KC6	39100561	FALSE	FALSE
chr18	PIK3C3	39535162	TRUE	FALSE
chr18	LINC00907	39766632	FALSE	FALSE
chr18	RIT2	40695657	FALSE	FALSE
chr18	SYT4	40857615	FALSE	FALSE
chr18	LINC01478	42111662	FALSE	FALSE
chr18	LINC01601	42111743	FALSE	FALSE
chr18	SETBP1	42260137	FALSE	FALSE
chr18	SLC14A2-AS1	43087001	FALSE	FALSE
chr18	SLC14A2	43194765	FALSE	FALSE
chr18	SLC14A1	43304091	FALSE	FALSE
chr18	SIGLEC15	43405544	FALSE	FALSE
chr18	EPG5	43547305	TRUE	FALSE
chr18	PSTPIP2	43652250	TRUE	FALSE
chr18	ATP5A1	43678319	TRUE	FALSE
chr18	HAUS1	43684297	TRUE	FALSE
chr18	C18orf25	43753987	TRUE	FALSE
chr18	RNF165	43914186	FALSE	FALSE
chr18	LOXHD1	44099049	FALSE	FALSE
chr18	ST8SIA5	44337132	FALSE	FALSE
chr18	PIAS2	44497495	TRUE	FALSE
chr18	KATNAL2	44526786	FALSE	FALSE
chr18	ELOA3D	44550534	FALSE	FALSE
chr18	ELOA3B	44556213	FALSE	FALSE
chr18	TCEB3C	44556449	FALSE	FALSE
chr18	ELOA2	44561988	FALSE	FALSE
chr18	HDHD2	44676871	TRUE	FALSE
chr18	IER3IP1	44702745	TRUE	FALSE
chr18	SKOR2	44775554	FALSE	FALSE
chr18	SMAD2	45457517	TRUE	FALSE
chr18	ZBTB7C	45663680	FALSE	FALSE
chr18	CTIF	46065426	TRUE	FALSE
chr18	SMAD7	46477081	TRUE	FALSE
chr18	DYM	46987079	TRUE	FALSE
chr18	C18orf32	47013644	TRUE	FALSE
chr18	RPL17-C18orf32	47017954	FALSE	FALSE
chr18	RPL17	47018834	TRUE	FALSE
chr18	LIPG	47088400	TRUE	FALSE
chr18	ACAA2	47340251	TRUE	FALSE
chr18	SCARNA17	47340392	FALSE	FALSE
chr18	SNHG22	47340392	FALSE	FALSE
chr18	MYO5B	47721451	FALSE	FALSE
chr18	CFAP53	47792892	TRUE	FALSE
chr18	MBD1	47808144	TRUE	FALSE
chr18	CXXC1	47814692	TRUE	FALSE
chr18	SKA1	47901391	TRUE	FALSE
chr18	MAPK4	48086483	FALSE	FALSE
chr18	MRO	48346434	FALSE	FALSE
chr18	ME2	48405431	TRUE	FALSE
chr18	ELAC1	48494386	TRUE	FALSE
chr18	SMAD4	48556582	TRUE	FALSE
chr18	MEX3C	48724051	TRUE	FALSE
chr18	LINC01630	48918411	FALSE	FALSE
chr18	DCC	49866541	FALSE	FALSE
chr18	LINC01919	51094816	FALSE	FALSE
chr18	LINC01917	51107429	FALSE	FALSE
chr18	MBD2	51751158	TRUE	FALSE
chr18	POLI	51795848	TRUE	FALSE
chr18	STARD6	51880943	FALSE	FALSE
chr18	C18orf54	51884286	TRUE	FALSE
chr18	DYNAP	52258389	FALSE	FALSE
chr18	RAB27B	52495707	FALSE	FALSE
chr18	CCDC68	52625279	FALSE	FALSE
chr18	LINC01929	52791537	FALSE	FALSE
chr18	TCF4	53253350	TRUE	FALSE
chr18	TCF4-AS1	53119763	FALSE	FALSE
chr18	LINC01415	53447652	FALSE	FALSE
chr18	LINC01416	53587430	FALSE	FALSE
chr18	LINC01539	53804767	FALSE	FALSE
chr18	TXNL1	54305920	TRUE	FALSE
chr18	WDR7	54318615	TRUE	FALSE
chr18	LINC-ROR	54739350	TRUE	FALSE
chr18	BOD1L2	54814292	FALSE	FALSE
chr18	ST8SIA3	55019720	FALSE	FALSE
chr18	ONECUT2	55102916	TRUE	FALSE
chr18	FECH	55253969	TRUE	FALSE
chr18	NARS	55289177	TRUE	FALSE
chr18	LOC100505549	55297533	FALSE	FALSE
chr18	ATP8B1	55470327	FALSE	FALSE
chr18	NEDD4L	55816564	TRUE	FALSE
chr18	ALPK2	56296189	FALSE	FALSE
chr18	LOC101927322	56339105	FALSE	FALSE
chr18	MALT1	56338617	FALSE	FALSE
chr18	ZNF532	56529831	FALSE	FALSE
chr18	OACYLP	56702910	FALSE	FALSE
chr18	SEC11C	56807088	TRUE	FALSE
chr18	GRP	56887399	FALSE	FALSE
chr18	RAX	56940625	FALSE	FALSE
chr18	CPLX4	56985881	FALSE	FALSE
chr18	LMAN1	57026508	TRUE	FALSE
chr18	CCBE1	57364644	FALSE	FALSE
chr18	PMAIP1	57567191	TRUE	FALSE
chr18	MC4R	58040001	FALSE	FALSE
chr18	CDH20	59000814	FALSE	FALSE
chr18	LINC01544	59415408	FALSE	FALSE
chr18	RNF152	59560304	FALSE	FALSE
chr18	PIGN	59854289	TRUE	FALSE
chr18	KIAA1468	59854523	TRUE	FALSE
chr18	TNFRSF11A	59992519	FALSE	FALSE
chr18	ZCCHC2	60190657	TRUE	FALSE
chr18	PHLPP1	60382671	TRUE	FALSE
chr18	BCL2	60986613	FALSE	FALSE
chr18	KDSR	61034506	TRUE	FALSE
chr18	VPS4B	61089752	TRUE	FALSE
chr18	SERPINB5	61144143	FALSE	FALSE
chr18	SERPINB12	61223392	FALSE	FALSE
chr18	SERPINB13	61254533	FALSE	FALSE
chr18	SERPINB4	61311553	FALSE	FALSE
chr18	SERPINB3	61329197	FALSE	FALSE
chr18	SERPINB11	61370192	FALSE	FALSE
chr18	SERPINB7	61442608	FALSE	FALSE
chr18	SERPINB2	61554938	FALSE	FALSE
chr18	SERPINB10	61575223	FALSE	FALSE
chr18	HMSD	61616587	FALSE	FALSE
chr18	SERPINB8	61637262	FALSE	FALSE
chr18	LINC00305	61816260	FALSE	FALSE
chr18	LINC01924	61771324	FALSE	FALSE
chr18	LINC01538	61927290	FALSE	FALSE
chr18	CDH7	63417887	FALSE	FALSE
chr18	CDH19	64271375	FALSE	FALSE
chr18	DSEL	65183967	FALSE	FALSE
chr18	LOC643542	65183782	FALSE	FALSE
chr18	TMX3	66382353	TRUE	FALSE
chr18	CCDC102B	66465316	FALSE	FALSE
chr18	DOK6	67068283	FALSE	FALSE
chr18	LOC105372179	67137166	FALSE	FALSE
chr18	CD226	67624412	TRUE	FALSE
chr18	RTTN	67872962	TRUE	FALSE
chr18	SOCS6	67956136	TRUE	FALSE
chr18	LINC01909	68002674	FALSE	FALSE
chr18	LINC01910	68051827	FALSE	FALSE
chr18	GTSCR1	68318093	FALSE	FALSE
chr18	LINC01541	69246192	FALSE	FALSE
chr18	LINC01899	69449462	FALSE	FALSE
chr18	CBLN2	70211723	FALSE	FALSE
chr18	NETO1	70534810	FALSE	FALSE
chr18	LOC100505797	70536274	FALSE	FALSE
chr18	LOC400655	70931733	TRUE	FALSE
chr18	LOC100505817	70992175	FALSE	FALSE
chr18	FBXO15	71815100	FALSE	FALSE
chr18	TIMM21	71815745	TRUE	FALSE
chr18	CYB5A	71959251	TRUE	FALSE
chr18	C18orf63	71983109	FALSE	FALSE
chr18	LINC01922	72076682	FALSE	FALSE
chr18	FAM69C	72124503	FALSE	FALSE
chr18	CNDP2	72166822	TRUE	FALSE
chr18	CNDP1	72201691	FALSE	FALSE
chr18	LINC00909	72265071	TRUE	FALSE
chr18	ZNF407	72342918	TRUE	FALSE
chr18	ZADH2	72917468	TRUE	FALSE
chr18	TSHZ1	72922709	TRUE	FALSE
chr18	SMIM21	73139658	FALSE	FALSE
chr18	LINC01898	73424358	FALSE	FALSE
chr18	LOC339298	73834952	FALSE	FALSE
chr18	ZNF516	74207146	FALSE	FALSE
chr18	LOC101927989	74203607	FALSE	FALSE
chr18	C18orf65	74207476	FALSE	FALSE
chr18	LINC00908	74240611	FALSE	FALSE
chr18	LINC00683	74331733	FALSE	FALSE
chr18	LINC01927	74350968	FALSE	FALSE
chr18	LINC01879	74401985	FALSE	FALSE
chr18	LOC100131655	74534251	FALSE	FALSE
chr18	ZNF236	74534562	TRUE	FALSE
chr18	MBP	74729055	FALSE	FALSE
chr18	GALR1	74962007	FALSE	FALSE
chr18	LINC01029	75705683	TRUE	FALSE
chr18	SALL3	76740274	FALSE	FALSE
chr18	ATP9B	76829274	TRUE	FALSE
chr18	NFATC1	77160273	TRUE	FALSE
chr18	LOC284241	77439745	FALSE	FALSE
chr18	CTDP1	77439800	TRUE	FALSE
chr18	KCNG2	77623667	FALSE	FALSE
chr18	PQLC1	77711653	TRUE	FALSE
chr18	HSBP1L1	77724581	FALSE	FALSE
chr18	TXNL4A	77748592	TRUE	FALSE
chr18	RBFA	77794345	TRUE	FALSE
chr18	RBFADN	77827255	FALSE	FALSE
chr18	ADNP2	77866914	TRUE	FALSE
chr18	PARD6G-AS1	77905806	FALSE	FALSE
chr18	PARD6G	78005397	FALSE	FALSE
chr19	WASH5P	70966	TRUE	TRUE
chr19	OR4F17	110678	FALSE	TRUE
chr19	LINC01002	202209	TRUE	TRUE
chr19	PLPP2	291435	FALSE	FALSE
chr19	MIER2	344841	TRUE	FALSE
chr19	THEG	376013	FALSE	FALSE
chr19	C2CD4C	409170	FALSE	FALSE
chr19	SHC2	460996	TRUE	FALSE
chr19	ODF3L2	474983	TRUE	FALSE
chr19	MADCAM1	496489	FALSE	FALSE
chr19	TPGS1	507496	TRUE	FALSE
chr19	CDC34	531732	TRUE	FALSE
chr19	GZMM	544033	TRUE	FALSE
chr19	BSG	572453	TRUE	FALSE
chr19	HCN2	589892	TRUE	FALSE
chr19	POLRMT	633568	TRUE	FALSE
chr19	FGF22	639925	FALSE	FALSE
chr19	RNF126	663233	TRUE	FALSE
chr19	FSTL3	676388	TRUE	FALSE
chr19	PRSS57	695461	TRUE	FALSE
chr19	PALM	708952	TRUE	FALSE
chr19	MISP	751112	FALSE	FALSE
chr19	PTBP1	797391	TRUE	FALSE
chr19	PLPPR3	821952	TRUE	FALSE
chr19	AZU1	827825	TRUE	FALSE
chr19	PRTN3	840984	TRUE	FALSE
chr19	ELANE	852208	FALSE	FALSE
chr19	CFD	859658	TRUE	FALSE
chr19	MED16	893218	TRUE	FALSE
chr19	R3HDM4	913225	TRUE	FALSE
chr19	KISS1R	917341	TRUE	FALSE
chr19	ARID3A	926036	TRUE	FALSE
chr19	WDR18	984327	TRUE	FALSE
chr19	GRIN3B	1000417	FALSE	FALSE
chr19	TMEM259	1021141	TRUE	FALSE
chr19	CNN2	1026273	TRUE	FALSE
chr19	ABCA7	1040101	TRUE	FALSE
chr19	ARHGAP45	1067496	TRUE	FALSE
chr19	POLR2E	1095391	TRUE	FALSE
chr19	GPX4	1103924	TRUE	FALSE
chr19	SBNO2	1132273	TRUE	FALSE
chr19	STK11	1205797	TRUE	FALSE
chr19	CBARP	1237990	TRUE	FALSE
chr19	ATP5D	1241748	TRUE	FALSE
chr19	MIDN	1248551	TRUE	FALSE
chr19	CIRBP-AS1	1270259	FALSE	FALSE
chr19	CIRBP	1269266	TRUE	FALSE
chr19	C19orf24	1275519	TRUE	FALSE
chr19	EFNA2	1286152	FALSE	FALSE
chr19	MUM1	1356322	TRUE	FALSE
chr19	NDUFS7	1383882	TRUE	FALSE
chr19	GAMT	1401569	TRUE	FALSE
chr19	DAZAP1	1407567	TRUE	FALSE
chr19	RPS15	1438362	TRUE	FALSE
chr19	APC2	1450147	FALSE	FALSE
chr19	C19orf25	1479228	TRUE	FALSE
chr19	PCSK4	1490449	TRUE	FALSE
chr19	REEP6	1491003	TRUE	FALSE
chr19	ADAMTSL5	1513188	TRUE	FALSE
chr19	PLK5	1524072	FALSE	FALSE
chr19	MEX3D	1568057	TRUE	FALSE
chr19	MBD3	1592760	TRUE	FALSE
chr19	UQCR11	1605483	TRUE	FALSE
chr19	TCF3	1652328	TRUE	FALSE
chr19	ONECUT3	1753661	FALSE	FALSE
chr19	ATP8B3	1812275	TRUE	FALSE
chr19	REXO1	1848452	TRUE	FALSE
chr19	LOC100288123	1822087	FALSE	FALSE
chr19	KLF16	1863564	TRUE	FALSE
chr19	ABHD17A	1885518	TRUE	FALSE
chr19	ADAT3	1905212	TRUE	FALSE
chr19	SCAMP4	1905212	TRUE	FALSE
chr19	CSNK1G2	1941160	TRUE	FALSE
chr19	CSNK1G2-AS1	1954548	FALSE	FALSE
chr19	BTBD2	2015702	TRUE	FALSE
chr19	MKNK2	2051243	TRUE	FALSE
chr19	MOB3A	2096269	TRUE	FALSE
chr19	IZUMO4	2096867	TRUE	FALSE
chr19	AP3D1	2151556	TRUE	FALSE
chr19	DOT1L	2164147	TRUE	FALSE
chr19	PLEKHJ1	2236352	TRUE	FALSE
chr19	SF3A2	2236815	TRUE	FALSE
chr19	AMH	2249277	TRUE	FALSE
chr19	JSRP1	2256422	FALSE	FALSE
chr19	OAZ1	2269484	TRUE	FALSE
chr19	C19orf35	2282181	FALSE	FALSE
chr19	LINGO3	2308156	FALSE	FALSE
chr19	LSM7	2328614	TRUE	FALSE
chr19	SPPL2B	2328628	TRUE	FALSE
chr19	TMPRSS9	2389768	FALSE	FALSE
chr19	TIMM13	2427914	TRUE	FALSE
chr19	LMNB2	2456966	TRUE	FALSE
chr19	LINC01775	2462183	FALSE	FALSE
chr19	GADD45B	2476122	FALSE	FALSE
chr19	GNG7	2702746	FALSE	FALSE
chr19	DIRAS1	2721390	TRUE	FALSE
chr19	SLC39A3	2740074	TRUE	FALSE
chr19	SGTA	2783354	TRUE	FALSE
chr19	THOP1	2785457	TRUE	FALSE
chr19	ZNF554	2819871	TRUE	FALSE
chr19	ZNF555	2841432	TRUE	FALSE
chr19	ZNF556	2867332	FALSE	FALSE
chr19	ZNF57	2907105	TRUE	FALSE
chr19	ZNF77	2944969	TRUE	FALSE
chr19	TLE6	2977535	TRUE	FALSE
chr19	TLE2	3047633	TRUE	FALSE
chr19	AES	3062371	TRUE	FALSE
chr19	GNA11	3094407	TRUE	FALSE
chr19	GNA15	3136029	FALSE	FALSE
chr19	LOC100996351	3155173	FALSE	FALSE
chr19	S1PR4	3178735	FALSE	FALSE
chr19	NCLN	3185874	TRUE	FALSE
chr19	CELF5	3224700	FALSE	FALSE
chr19	NFIC	3366564	TRUE	FALSE
chr19	SMIM24	3480540	TRUE	FALSE
chr19	DOHH	3500621	TRUE	FALSE
chr19	FZR1	3522953	TRUE	FALSE
chr19	C19orf71	3539154	FALSE	FALSE
chr19	MFSD12	3557582	TRUE	FALSE
chr19	HMG20B	3572942	TRUE	FALSE
chr19	GIPC3	3585568	TRUE	FALSE
chr19	TBXA2R	3606831	TRUE	FALSE
chr19	CACTIN-AS1	3607244	TRUE	FALSE
chr19	CACTIN	3626813	TRUE	FALSE
chr19	PIP5K1C	3700477	TRUE	FALSE
chr19	TJP3	3721696	FALSE	FALSE
chr19	APBA3	3761673	TRUE	FALSE
chr19	MRPL54	3762664	TRUE	FALSE
chr19	RAX2	3772219	FALSE	FALSE
